INFO  - 2014-07-23 13:12:20.346; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
DEBUG - 2014-07-23 13:12:27.828; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.830; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.831; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.WhitespaceTokenizerFactory
DEBUG - 2014-07-23 13:12:27.832; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.synonym.SynonymFilterFactory
DEBUG - 2014-07-23 13:12:27.832; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.StopFilterFactory
DEBUG - 2014-07-23 13:12:27.833; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.miscellaneous.WordDelimiterFilterFactory
DEBUG - 2014-07-23 13:12:27.833; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.LowerCaseFilterFactory
DEBUG - 2014-07-23 13:12:27.834; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.miscellaneous.KeywordMarkerFilterFactory
TRACE - 2014-07-23 13:12:27.834; org.apache.solr.core.SolrResourceLoader; Trying to load class from analysis SPI using name='EnglishMinimalStem'
DEBUG - 2014-07-23 13:12:27.835; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.en.EnglishMinimalStemFilter from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:27.836; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.en.EnglishMinimalStemFilterFactory
DEBUG - 2014-07-23 13:12:27.837; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.miscellaneous.RemoveDuplicatesTokenFilterFactory
DEBUG - 2014-07-23 13:12:27.839; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.841; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.844; org.apache.solr.util.plugin.AbstractPluginLoader; created text_en_splitting_tight: org.apache.solr.schema.TextField
TRACE - 2014-07-23 13:12:27.845; org.apache.solr.schema.FieldTypePluginLoader; fieldtype defined: text_en_splitting_tight{class=org.apache.solr.schema.TextField,analyzer=org.apache.solr.analysis.TokenizerChain,args=null}
DEBUG - 2014-07-23 13:12:27.853; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.859; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.863; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.865; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.868; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.870; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.873; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.876; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.878; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.standard.StandardTokenizerFactory
DEBUG - 2014-07-23 13:12:27.880; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.synonym.SynonymFilterFactory
DEBUG - 2014-07-23 13:12:27.881; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.StopFilterFactory
DEBUG - 2014-07-23 13:12:27.882; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.LowerCaseFilterFactory
DEBUG - 2014-07-23 13:12:27.885; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.887; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.891; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.899; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.906; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.912; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.918; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.920; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.924; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.926; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.927; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.standard.StandardTokenizerFactory
DEBUG - 2014-07-23 13:12:27.927; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.StopFilterFactory
DEBUG - 2014-07-23 13:12:27.928; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.LowerCaseFilterFactory
TRACE - 2014-07-23 13:12:27.929; org.apache.solr.core.SolrResourceLoader; Trying to load class from analysis SPI using name='ReversedWildcard'
TRACE - 2014-07-23 13:12:27.931; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.ReversedWildcardFilterFactory
TRACE - 2014-07-23 13:12:27.933; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.analysis.ReversedWildcardFilterFactory
DEBUG - 2014-07-23 13:12:27.935; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.analysis.ReversedWildcardFilterFactory from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:27.937; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.analysis.ReversedWildcardFilter from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:27.938; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.solr.analysis.ReversedWildcardFilterFactory
DEBUG - 2014-07-23 13:12:27.942; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.951; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.954; org.apache.solr.util.plugin.AbstractPluginLoader; created text_general_rev: org.apache.solr.schema.TextField
TRACE - 2014-07-23 13:12:27.955; org.apache.solr.schema.FieldTypePluginLoader; fieldtype defined: text_general_rev{class=org.apache.solr.schema.TextField,analyzer=org.apache.solr.analysis.TokenizerChain,args=null}
DEBUG - 2014-07-23 13:12:27.963; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.965; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.968; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.971; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.974; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.976; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.979; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.981; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.983; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.985; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.988; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:27.989; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
TRACE - 2014-07-23 13:12:27.991; org.apache.solr.core.SolrResourceLoader; Trying to load class from analysis SPI using name='Keyword'
DEBUG - 2014-07-23 13:12:27.992; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.KeywordTokenizerFactory
DEBUG - 2014-07-23 13:12:27.993; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.LowerCaseFilterFactory
TRACE - 2014-07-23 13:12:27.995; org.apache.solr.core.SolrResourceLoader; Trying to load class from analysis SPI using name='Trim'
DEBUG - 2014-07-23 13:12:28.000; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.miscellaneous.TrimFilter from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:28.001; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.miscellaneous.TrimFilterFactory
TRACE - 2014-07-23 13:12:28.003; org.apache.solr.core.SolrResourceLoader; Trying to load class from analysis SPI using name='PatternReplace'
DEBUG - 2014-07-23 13:12:28.006; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.pattern.PatternReplaceFilter from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:28.008; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.pattern.PatternReplaceFilterFactory
DEBUG - 2014-07-23 13:12:28.011; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.013; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.014; org.apache.solr.util.plugin.AbstractPluginLoader; created alphaOnlySort: org.apache.solr.schema.TextField
TRACE - 2014-07-23 13:12:28.014; org.apache.solr.schema.FieldTypePluginLoader; fieldtype defined: alphaOnlySort{class=org.apache.solr.schema.TextField,analyzer=org.apache.solr.analysis.TokenizerChain,args=null}
DEBUG - 2014-07-23 13:12:28.016; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.019; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.021; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.023; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.033; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.037; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.042; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.044; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.047; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.049; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.052; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.054; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.055; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.standard.StandardTokenizerFactory
TRACE - 2014-07-23 13:12:28.055; org.apache.solr.core.SolrResourceLoader; Trying to load class from analysis SPI using name='DoubleMetaphone'
DEBUG - 2014-07-23 13:12:28.059; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.phonetic.DoubleMetaphoneFilter from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:28.060; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.phonetic.DoubleMetaphoneFilterFactory
DEBUG - 2014-07-23 13:12:28.067; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.071; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.072; org.apache.solr.util.plugin.AbstractPluginLoader; created phonetic: org.apache.solr.schema.TextField
TRACE - 2014-07-23 13:12:28.073; org.apache.solr.schema.FieldTypePluginLoader; fieldtype defined: phonetic{class=org.apache.solr.schema.TextField,analyzer=org.apache.solr.analysis.TokenizerChain,args=null}
DEBUG - 2014-07-23 13:12:28.077; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.079; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.082; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.085; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.088; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.091; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.093; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.095; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.097; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.099; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.100; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.103; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.103; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.WhitespaceTokenizerFactory
TRACE - 2014-07-23 13:12:28.104; org.apache.solr.core.SolrResourceLoader; Trying to load class from analysis SPI using name='DelimitedPayload'
DEBUG - 2014-07-23 13:12:28.104; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.payloads.DelimitedPayloadTokenFilter from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:28.105; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.lucene.analysis.payloads.PayloadEncoder from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:28.106; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.payloads.DelimitedPayloadTokenFilterFactory
DEBUG - 2014-07-23 13:12:28.108; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.115; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.117; org.apache.solr.util.plugin.AbstractPluginLoader; created payloads: org.apache.solr.schema.TextField
TRACE - 2014-07-23 13:12:28.117; org.apache.solr.schema.FieldTypePluginLoader; fieldtype defined: payloads{class=org.apache.solr.schema.TextField,analyzer=org.apache.solr.analysis.TokenizerChain,args=null}
DEBUG - 2014-07-23 13:12:28.122; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.126; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.129; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.131; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.134; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.135; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.138; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.141; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.151; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.154; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.161; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.163; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.164; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.KeywordTokenizerFactory
DEBUG - 2014-07-23 13:12:28.165; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.LowerCaseFilterFactory
DEBUG - 2014-07-23 13:12:28.167; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.169; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.170; org.apache.solr.util.plugin.AbstractPluginLoader; created lowercase: org.apache.solr.schema.TextField
TRACE - 2014-07-23 13:12:28.170; org.apache.solr.schema.FieldTypePluginLoader; fieldtype defined: lowercase{class=org.apache.solr.schema.TextField,analyzer=org.apache.solr.analysis.TokenizerChain,args=null}
DEBUG - 2014-07-23 13:12:28.172; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.174; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.176; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.178; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.180; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.182; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.184; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.185; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.186; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.core.KeywordTokenizerFactory
DEBUG - 2014-07-23 13:12:28.188; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.189; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.195; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.200; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.206; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.210; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.213; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.215; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.218; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.220; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
TRACE - 2014-07-23 13:12:28.221; org.apache.solr.core.SolrResourceLoader; Trying to load class from analysis SPI using name='PathHierarchy'
DEBUG - 2014-07-23 13:12:28.222; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.path.ReversePathHierarchyTokenizer from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:28.223; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.analysis.path.PathHierarchyTokenizer from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:28.224; org.apache.solr.util.plugin.AbstractPluginLoader; created : org.apache.lucene.analysis.path.PathHierarchyTokenizerFactory
DEBUG - 2014-07-23 13:12:28.229; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.236; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.238; org.apache.solr.util.plugin.AbstractPluginLoader; created descendent_path: org.apache.solr.schema.TextField
TRACE - 2014-07-23 13:12:28.239; org.apache.solr.schema.FieldTypePluginLoader; fieldtype defined: descendent_path{class=org.apache.solr.schema.TextField,analyzer=org.apache.solr.analysis.TokenizerChain,args=null}
DEBUG - 2014-07-23 13:12:28.244; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:28.246; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
